2019-05-23;ASTAKA HOLDINGS LIMITED       ;        ;SGD ;000.000;000.000;000.088;+00.000;0000000000;  000.049;  000.083;CATALIST     ;000.000;00000000000;42S ;       ;
2019-05-23;ASTI HOLDINGS LIMITED         ;        ;SGD ;000.032;000.031;000.031;-00.003;0000200000;  000.033;  000.036;SGX MAINBOARD;000.032;00000006257;575 ;       ;
2019-05-23;ASTREA IV S$242M4.35%B280614  ;        ;SGD ;001.075;001.075;001.075;+00.005;0000005000;  001.070;  001.075;SGX MAINBOARD;001.075;00000005375;RMRB;       ;
2019-05-23;ATLANTIC NAVIGATION HLDG(S)LTD;SUSP    ;SGD ;000.000;000.000;000.100;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;5UL ;       ;
2019-05-23;ATTILAN GROUP LIMITED         ;SUSP    ;SGD ;000.000;000.000;000.002;+00.000;0000000000;  000.000;  000.000;SGX MAINBOARD;000.000;00000000000;5ET ;       ;
2019-05-23;AUSGROUP LIMITED              ;        ;SGD ;000.027;000.027;000.027;-00.001;0000030000;  000.027;  000.029;SGX MAINBOARD;000.027;00000000810;5GJ ;       ;
2019-05-23;AVARGA LIMITED                ;        ;SGD ;000.190;000.186;000.186;-00.005;0000005200;  000.187;  000.190;SGX MAINBOARD;000.190;00000000987;U09 ;       ;
2019-05-23;AVARGA LIMITED W200212        ;        ;SGD ;000.000;000.000;000.001;+00.000;0000000000;  000.000;  000.001;SGX MAINBOARD;000.000;00000000000;CEGW;       ;
2019-05-23;AVI-TECH ELECTRONICS LIMITED  ;        ;SGD ;000.275;000.270;000.275;+00.000;0000070000;  000.265;  000.275;SGX MAINBOARD;000.270;00000019075;BKY ;       ;
2019-05-23;AVIC INTL MARITIME HLDGLIMITED;        ;SGD ;000.000;000.000;000.128;+00.000;0000000000;  000.102;  000.157;CATALIST     ;000.000;00000000000;O2I ;       ;
2019-05-23;AVJENNINGS LIMITED            ;        ;AUD ;000.000;000.000;000.470;+00.000;0000000000;  000.475;  000.615;GLOBALQUOTE  ;000.000;00000000000;A05 ;       ;
2019-05-23;AXCELASIA INC.                ;        ;SGD ;000.000;000.000;000.065;+00.000;0000000000;  000.045;  000.075;CATALIST     ;000.000;00000000000;42U ;       ;
2019-05-23;AYONDO LTD.                   ;SUSP    ;SGD ;000.000;000.000;000.048;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;1I5 ;       ;
